0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
4167.753857729927,3345.5445390980885,3344.9034074288957,4100.823361175435,4088.1511586596685,3420.243294054015,3307.8905822444376,3800.218862254137,4475.366926497594,3791.1968195885634,0.0,3273.535407940412,3472.096553429732,3710.4984658757576,3624.635318584487,3373.5298065729307,3063.5930420118475,4219.614792409474,3720.2047093778106,3317.375004092027
1023.6484242404562,201.43910560861946,759.6923987272473,967.2756840063681,944.0457251701993,277.4635161731701,439.50923323528434,666.6711850850697,2020.236348491362,864.7525126115578,3273.535407940413,0.0,290.9809753071045,670.5445313193738,871.0212719875019,717.6255386627578,228.39878488647335,1075.509358920004,680.2507748214272,295.5431875511298
815.2290749181273,126.552014331643,825.0980455555806,907.4174585169611,735.62637584787,296.19702996776124,504.9148800636175,679.5569229046962,2311.217323798466,928.504225874929,3472.096553429733,290.9809753071045,0.0,734.2962445827449,934.772985250873,783.0311854910909,519.3797601935778,867.0900095976747,744.0024880847982,360.948834379463
1149.7979665175662,615.2358330816803,521.1357966607753,719.2247358305507,1070.195267447309,444.15649562324256,558.886015470212,418.6202369092522,2690.780879810736,267.26826811078155,3703.3841885561665,670.544531319374,734.2962445827449,0.0,317.967431305188,479.06893659628577,768.2247970597145,1201.658901197114,35.994996401548214,449.460071201216
1336.0021897559673,785.023191094287,394.1226057893513,956.8359181907587,1256.3994906857104,615.336909037019,431.872824598788,656.2314192694602,2860.5682378233428,181.9795449042096,3624.635318584488,840.3318893319807,904.0836025953516,317.96743130518803,0.0,352.05574572486177,877.29267398536,1387.8631244355151,307.40992505330144,601.6472151077179
1409.1928660145768,662.3168404250642,42.06686006448957,1052.8918040646363,1329.59016694432,653.203007737922,278.11630542747355,752.2873051433378,2737.8618871541203,518.6172467289365,3373.5298065729294,717.6255386627578,783.031185491091,478.52225610536794,352.0557457248618,0.0,691.2548973471381,1461.0538006941247,471.2243023613903,493.60758965303637
1232.5944662334746,410.38514760163764,733.3217574116277,1165.6639696789848,1152.9917671632177,485.0839025575636,449.77445074317853,865.0594707576864,2083.055540827763,969.547055671489,3063.5930420118484,228.39878488647332,519.3797601935777,775.339074379305,877.29267398536,691.2548973471382,0.0,1284.4554009130225,785.0453178813583,382.21561259557603
197.9857452413516,876.5041511964679,1505.5545586436974,832.7112032647187,723.2938269577693,828.7630852949594,1185.3713931517343,857.0145287601082,3098.179605296449,1398.8801480746233,4222.048690294558,1077.9432568050875,869.5239074827581,1204.6721667824395,1405.1489074505666,1463.487698579208,1286.8892987981055,0.0,1214.378410284493,992.1300921449252
1159.5042100196197,624.9420765837336,513.2911624258799,710.5646461844217,1079.9015109493625,453.86273912529583,551.0413812353165,409.96014726312325,2700.4871233127897,256.7107618588949,3713.09043205822,680.2507748214273,744.0024880847982,35.99499640154821,307.40992505330144,471.22430236139036,777.9310405617679,1211.3651446991673,0.0,459.16631470326934
984.4629538953246,237.58692830581182,535.6744497175258,900.19189034895,904.8602548250676,228.47309561866973,215.49128422556288,599.5873914276515,2313.131975034868,704.0749763414543,3302.157302860398,292.8956265435055,358.30127337183865,509.86699504927026,647.3641088243509,493.6075896530363,366.99791136394634,1036.3238885748724,519.5732385513236,0.0
